ID,n_adults,n_children,marital_status,lead_time,market_segment,repeated_guest,previous_cancellations,previous_bookings_not_canceled,status
INN30997,2,0,Single,130,Online,0,0,0,Not_Canceled
INN30998,2,0,Single,15,Online,0,0,0,Not_Canceled
INN30999,3,0,Single,65,Online,0,0,0,Canceled
INN31000,2,0,Single,40,Online,0,0,0,Canceled
INN31001,1,0,Single,3,Online,0,0,0,Canceled
INN31002,2,0,Single,60,Online,0,0,0,Canceled
INN31003,2,0,Single,0,Online,0,0,0,Not_Canceled
INN31004,2,0,Single,83,Online,0,0,0,Canceled
INN31005,2,0,Single,49,Online,0,0,0,Canceled
INN31006,2,0,Single,1,Online,0,0,0,Canceled
INN31007,1,0,Single,14,Offline,0,0,0,Canceled
INN31008,1,0,Single,55,Corporate,0,0,0,Canceled
INN31009,1,0,Single,6,Online,0,0,0,Canceled
INN31010,2,0,Single,49,Offline,0,0,0,Canceled
INN31011,2,1,In relation,102,Online,0,0,0,Canceled
INN31012,3,0,Single,147,Online,0,0,0,Canceled
INN31013,2,0,Single,35,Offline,0,0,0,Canceled
INN31014,2,0,Single,2,Online,0,0,0,Canceled
INN31015,3,0,Single,179,Online,0,0,0,Canceled
INN31016,2,0,Single,14,Complementary,0,0,0,Canceled
INN31017,1,0,Single,225,Online,0,0,0,Not_Canceled
INN31018,2,0,Single,71,Offline,0,0,0,Canceled
INN31019,2,0,Single,47,Online,0,0,0,Canceled
INN31020,2,0,Single,34,Online,0,0,0,Canceled
INN31021,2,0,Single,6,Online,0,0,0,Canceled
INN31022,2,0,Single,1,Online,0,0,0,Not_Canceled
INN31023,2,0,Single,104,Online,0,0,0,Canceled
INN31024,2,0,Single,20,Online,0,0,0,Canceled
INN31025,2,0,Single,4,Offline,0,0,0,Canceled
INN31026,2,0,Single,107,Offline,0,0,0,Canceled
INN31027,1,0,Single,1,Offline,0,0,0,Canceled
INN31028,1,0,Single,32,Offline,0,0,0,Canceled
INN31029,1,0,Single,67,Offline,0,0,0,Canceled
INN31030,1,0,Single,56,Online,0,0,0,Canceled
INN31031,2,0,Single,8,Online,0,0,0,Canceled
INN31032,2,0,Single,1,Online,0,0,0,Canceled
INN31033,1,0,Single,4,Corporate,0,0,0,Canceled
INN31034,2,2,In relation,96,Online,0,0,0,Canceled
INN31035,2,0,Single,35,Offline,0,0,0,Canceled
INN31036,2,0,Single,123,Online,0,0,0,Canceled
INN31037,2,0,Single,53,Online,0,0,0,Canceled
INN31038,2,0,Single,44,Offline,0,0,0,Canceled
INN31039,1,0,Single,27,Online,0,0,0,Canceled
INN31040,2,0,Single,66,Online,0,0,0,Canceled
INN31041,2,0,Single,94,Online,0,0,0,Canceled
INN31042,2,0,Single,3,Online,0,0,0,Canceled
INN31043,2,0,Single,83,Offline,0,0,0,Canceled
INN31044,1,0,Single,0,Online,0,0,0,Canceled
INN31045,2,0,Single,17,Offline,0,0,0,Canceled
INN31046,1,0,Single,24,Online,0,0,0,Canceled
INN31047,2,0,Single,289,Offline,0,0,0,Canceled
INN31048,2,0,Single,113,Offline,0,0,0,Canceled
INN31049,2,0,Single,213,Offline,0,0,0,Canceled
INN31050,1,0,Single,0,Online,0,0,0,Canceled
INN31051,1,0,Single,188,Offline,0,0,0,Canceled
INN31052,2,0,Single,24,Online,0,0,0,Canceled
INN31053,2,0,Single,5,Online,0,0,0,Canceled
INN31054,2,0,Single,62,Online,0,0,0,Not_Canceled
INN31055,2,2,In relation,50,Online,0,0,0,Canceled
INN31056,2,0,Single,56,Offline,0,0,0,Canceled
INN31057,2,0,Single,23,Online,0,0,0,Canceled
INN31058,1,0,Single,6,Corporate,0,0,0,Canceled
INN31059,2,0,Single,201,Online,0,0,0,Canceled
INN31060,2,1,In relation,54,Online,0,0,0,Canceled
INN31061,1,0,Single,11,Online,0,0,0,Not_Canceled
INN31062,2,0,Single,377,Offline,0,0,0,Canceled
INN31063,2,0,Single,150,Offline,0,0,0,Canceled
INN31064,2,0,Single,1,Offline,0,0,0,Canceled
INN31065,2,0,Single,305,Offline,0,0,0,Canceled
INN31066,2,0,Single,125,Online,0,0,0,Canceled
INN31067,2,0,Single,7,Corporate,0,0,0,Canceled
INN31068,2,0,Single,266,Online,0,0,0,Canceled
INN31069,2,0,Single,17,Corporate,0,0,0,Canceled
INN31070,2,0,Single,47,Offline,0,0,0,Canceled
INN31071,2,0,Single,59,Online,0,0,0,Canceled
INN31072,2,0,Single,102,Offline,0,0,0,Canceled
INN31073,1,0,Single,17,Corporate,0,0,0,Canceled
INN31074,2,0,Single,36,Online,0,0,0,Canceled
INN31075,2,0,Single,56,Offline,0,0,0,Canceled
INN31076,2,0,Single,1,Online,0,0,0,Canceled
INN31077,3,0,Single,39,Online,0,0,0,Canceled
INN31078,2,0,Single,12,Offline,0,0,0,Canceled
INN31079,2,0,Single,3,Online,0,0,0,Canceled
INN31080,2,0,Single,72,Online,0,0,0,Canceled
INN31081,3,0,Single,51,Online,0,0,0,Canceled
INN31082,3,0,Single,220,Online,0,0,0,Not_Canceled
INN31083,2,0,Single,45,Online,0,0,0,Canceled
INN31084,2,0,Single,47,Online,0,0,0,Not_Canceled
INN31085,2,0,Single,37,Offline,0,0,0,Canceled
INN31086,2,0,Single,8,Online,0,0,0,Canceled
INN31087,1,0,Single,9,Online,0,0,0,Canceled
INN31088,3,0,Single,19,Online,0,0,0,Canceled
INN31089,1,0,Single,15,Corporate,0,0,0,Canceled
INN31090,2,0,Single,31,Offline,0,0,0,Canceled
INN31091,2,0,Single,14,Offline,0,0,0,Canceled
INN31092,2,0,Single,47,Online,0,0,0,Canceled
INN31093,1,0,Single,93,Offline,0,0,0,Canceled
INN31094,2,2,In relation,76,Online,0,0,0,Canceled
INN31095,2,0,Single,121,Offline,0,0,0,Not_Canceled
INN31096,1,0,Single,61,Offline,0,0,0,Canceled
INN31097,2,0,Single,11,Online,0,0,0,Canceled
INN31098,2,0,Single,44,Online,0,0,0,Canceled
INN31099,1,0,Single,40,Online,0,0,0,Canceled
INN31100,2,0,Single,159,Offline,0,0,0,Canceled
INN31101,1,0,Single,82,Offline,0,0,0,Canceled
INN31102,1,0,Single,76,Corporate,0,0,0,Canceled
INN31103,2,0,Single,50,Online,0,0,0,Canceled
INN31104,2,0,Single,70,Online,0,0,0,Not_Canceled
INN31105,2,0,Single,57,Online,0,0,0,Canceled
INN31106,2,0,Single,47,Online,0,0,0,Canceled
INN31107,2,0,Single,174,Online,0,0,0,Canceled
INN31108,2,0,Single,102,Offline,0,0,0,Canceled
INN31109,2,0,Single,18,Online,0,0,0,Not_Canceled
INN31110,2,0,Single,150,Offline,0,0,0,Canceled
INN31111,2,0,Single,282,Offline,0,0,0,Canceled
INN31112,2,0,Single,35,Online,0,0,0,Canceled
INN31113,1,0,Single,37,Corporate,0,0,0,Canceled
INN31114,2,0,Single,49,Online,0,0,0,Canceled
INN31115,2,0,Single,2,Online,0,0,0,Canceled
INN31116,1,0,Single,8,Online,0,0,0,Not_Canceled
INN31117,2,0,Single,92,Online,0,0,0,Canceled
INN31118,2,0,Single,4,Online,0,0,0,Canceled
INN31119,2,0,Single,23,Offline,0,0,0,Canceled
INN31120,2,0,Single,34,Online,0,0,0,Canceled
INN31121,1,0,Single,114,Offline,0,0,0,Canceled
INN31122,1,0,Single,37,Corporate,0,0,0,Canceled
INN31123,1,0,Single,253,Online,0,0,0,Canceled
INN31124,1,0,Single,21,Online,0,0,0,Canceled
INN31125,1,0,Single,7,Corporate,0,0,0,Canceled
INN31126,2,0,Single,19,Online,0,0,0,Canceled
INN31127,2,0,Single,68,Online,0,0,0,Canceled
INN31128,2,0,Single,95,Online,0,0,0,Canceled
INN31129,3,0,Single,5,Online,0,0,0,Canceled
INN31130,2,1,In relation,18,Online,0,0,0,Canceled
INN31131,2,0,Single,55,Online,0,0,0,Canceled
INN31132,1,0,Single,3,Aviation,0,0,0,Canceled
INN31133,2,0,Single,4,Online,0,0,0,Canceled
INN31134,2,0,Single,5,Offline,0,0,0,Canceled
INN31135,2,0,Single,26,Offline,0,0,0,Canceled
INN31136,1,0,Single,11,Corporate,0,0,0,Not_Canceled
INN31137,2,0,Single,5,Corporate,0,0,0,Canceled
INN31138,1,0,Single,29,Corporate,0,0,0,Canceled
INN31139,2,0,Single,139,Offline,0,0,0,Not_Canceled
INN31140,2,0,Single,23,Online,0,0,0,Canceled
INN31141,2,0,Single,58,Online,0,0,0,Canceled
INN31142,2,0,Single,55,Online,0,0,0,Canceled
INN31143,1,0,Single,16,Offline,0,0,0,Canceled
INN31144,2,0,Single,110,Offline,0,0,0,Canceled
INN31145,1,0,Single,89,Offline,0,0,0,Canceled
INN31146,1,0,Single,12,Online,0,0,0,Canceled
INN31147,2,0,Single,30,Offline,0,0,0,Canceled
INN31148,2,0,Single,40,Online,0,0,0,Canceled
INN31149,1,0,Single,164,Offline,0,0,0,Canceled
INN31150,2,0,Single,52,Online,0,0,0,Canceled
INN31151,1,0,Single,2,Corporate,0,0,0,Canceled
INN31152,1,0,Single,1,Online,0,0,0,Canceled
INN31153,2,1,In relation,6,Online,0,0,0,Canceled
INN31154,1,0,Single,14,Online,0,0,0,Canceled
INN31155,1,0,Single,34,Corporate,0,0,0,Canceled
INN31156,2,0,Single,25,Online,0,0,0,Canceled
INN31157,2,0,Single,219,Offline,0,0,0,Canceled
INN31158,2,0,Single,5,Corporate,0,0,0,Canceled
INN31159,2,0,Single,21,Online,0,0,0,Not_Canceled
INN31160,2,0,Single,161,Offline,0,0,0,Canceled
INN31161,2,0,Single,35,Online,0,0,0,Canceled
INN31162,2,0,Single,29,Online,0,0,0,Canceled
INN31163,1,0,Single,69,Offline,0,0,0,Canceled
INN31164,2,0,Single,13,Offline,0,0,0,Canceled
INN31165,2,0,Single,12,Online,0,0,0,Canceled
INN31166,1,0,Single,21,Offline,0,0,0,Canceled
INN31167,2,0,Single,22,Online,0,0,0,Canceled
INN31168,2,0,Single,279,Offline,0,0,0,Canceled
INN31169,2,0,Single,164,Online,0,0,0,Not_Canceled
INN31170,2,0,Single,5,Online,0,0,0,Canceled
INN31171,2,0,Single,11,Corporate,0,0,0,Canceled
INN31172,1,0,Single,4,Offline,0,0,0,Canceled
INN31173,2,0,Single,13,Online,0,0,0,Canceled
INN31174,1,0,Single,166,Offline,0,0,0,Canceled
INN31175,2,2,In relation,128,Online,0,0,0,Not_Canceled
INN31176,2,0,Single,0,Online,0,0,0,Canceled
INN31177,2,0,Single,49,Offline,0,0,0,Canceled
INN31178,2,0,Single,144,Online,0,0,0,Canceled
INN31179,2,0,Single,32,Online,0,0,0,Canceled
INN31180,1,0,Single,49,Online,0,0,0,Canceled
INN31181,2,0,Single,61,Online,0,0,0,Not_Canceled
INN31182,2,0,Single,73,Online,0,0,0,Not_Canceled
INN31183,1,0,Single,71,Offline,0,0,0,Canceled
INN31184,2,0,Single,128,Online,0,0,0,Not_Canceled
INN31185,1,0,Single,9,Online,0,0,0,Canceled
INN31186,2,0,Single,16,Online,0,0,0,Canceled
INN31187,2,0,Single,74,Online,0,0,0,Not_Canceled
INN31188,2,0,Single,38,Online,0,0,0,Canceled
INN31189,2,0,Single,268,Offline,0,0,0,Canceled
INN31190,2,1,In relation,15,Online,0,0,0,Canceled
INN31191,2,2,In relation,209,Online,0,0,0,Canceled
INN31192,2,0,Single,192,Online,0,0,0,Canceled
INN31193,2,0,Single,87,Online,0,0,0,Canceled
INN31194,2,0,Single,59,Offline,0,0,0,Canceled
INN31195,2,0,Single,7,Online,0,0,0,Canceled
INN31196,2,0,Single,314,Offline,0,0,0,Not_Canceled
INN31197,2,0,Single,10,Offline,0,0,0,Canceled
INN31198,1,0,Single,8,Online,0,0,0,Canceled
INN31199,1,0,Single,12,Corporate,0,0,0,Canceled
INN31200,2,0,Single,11,Online,0,0,0,Canceled
INN31201,2,0,Single,62,Online,0,0,0,Canceled
INN31202,2,0,Single,0,Online,0,0,0,Canceled
INN31203,2,0,Single,346,Offline,0,0,0,Canceled
INN31204,2,0,Single,323,Offline,0,0,0,Canceled
INN31205,2,0,Single,15,Online,0,0,0,Canceled
INN31206,2,0,Single,253,Online,0,0,0,Not_Canceled
INN31207,2,0,Single,50,Online,0,0,0,Canceled
INN31208,1,0,Single,1,Offline,0,0,0,Canceled
INN31209,2,0,Single,245,Offline,0,0,0,Not_Canceled
INN31210,1,0,Single,8,Online,0,0,0,Not_Canceled
INN31211,2,0,Single,152,Online,0,0,0,Canceled
INN31212,2,0,Single,102,Online,0,0,0,Not_Canceled
INN31213,3,0,Single,192,Online,0,0,0,Canceled
INN31214,2,1,In relation,30,Online,0,0,0,Canceled
INN31215,2,0,Single,14,Offline,0,0,0,Canceled
INN31216,2,0,Single,164,Online,0,0,0,Canceled
INN31217,2,0,Single,30,Offline,0,0,0,Canceled
INN31218,2,0,Single,20,Offline,0,0,0,Not_Canceled
INN31219,2,0,Single,64,Offline,0,0,0,Canceled
INN31220,1,0,Single,116,Offline,0,0,0,Canceled
INN31221,1,0,Single,19,Online,0,0,0,Canceled
INN31222,2,0,Single,36,Online,0,0,0,Canceled
INN31223,2,0,Single,72,Offline,0,0,0,Canceled
INN31224,3,0,Single,155,Online,0,0,0,Canceled
INN31225,2,0,Single,27,Online,0,0,0,Not_Canceled
INN31226,2,0,Single,72,Online,0,0,0,Canceled
INN31227,1,0,Single,0,Online,0,0,0,Canceled
INN31228,2,0,Single,276,Offline,0,0,0,Canceled
INN31229,2,0,Single,8,Online,0,0,0,Canceled
INN31230,2,0,Single,19,Online,0,0,0,Canceled
INN31231,2,0,Single,37,Offline,0,0,0,Canceled
INN31232,1,0,Single,3,Corporate,0,0,0,Canceled
INN31233,3,0,Single,1,Online,0,0,0,Canceled
INN31234,2,0,Single,105,Offline,0,0,0,Canceled
INN31235,2,0,Single,4,Online,0,0,0,Canceled
INN31236,1,1,In relation,59,Online,0,0,0,Canceled
INN31237,2,0,Single,141,Online,0,0,0,Canceled
INN31238,2,0,Single,85,Offline,0,0,0,Canceled
INN31239,2,0,Single,159,Offline,0,0,0,Canceled
INN31240,2,0,Single,36,Online,0,0,0,Not_Canceled
INN31241,1,0,Single,1,Offline,0,0,0,Canceled
INN31242,2,0,Single,12,Online,0,0,0,Canceled
INN31243,2,1,In relation,58,Online,0,0,0,Canceled
INN31244,2,0,Single,46,Offline,0,0,0,Not_Canceled
INN31245,2,1,In relation,150,Online,0,0,0,Canceled
INN31246,2,0,Single,1,Online,0,0,0,Canceled
INN31247,2,0,Single,4,Online,0,0,0,Not_Canceled
INN31248,2,0,Single,46,Online,0,0,0,Canceled
INN31249,2,0,Single,290,Online,0,0,0,Canceled
INN31250,1,0,Single,78,Online,0,0,0,Canceled
INN31251,2,0,Single,88,Offline,0,0,0,Canceled
INN31252,2,1,In relation,63,Offline,0,0,0,Canceled
INN31253,2,0,Single,15,Online,0,0,0,Canceled
INN31254,2,0,Single,82,Online,0,0,0,Canceled
INN31255,2,0,Single,10,Online,0,0,0,Canceled
INN31256,2,0,Single,42,Online,0,0,0,Canceled
INN31257,1,0,Single,1,Corporate,0,0,0,Not_Canceled
INN31258,1,0,Single,188,Offline,0,0,0,Canceled
INN31259,2,0,Single,35,Offline,0,0,0,Canceled
INN31260,2,0,Single,112,Offline,0,0,0,Canceled
INN31261,2,0,Single,159,Online,0,0,0,Canceled
INN31262,2,0,Single,238,Online,0,0,0,Canceled
INN31263,2,0,Single,320,Offline,0,0,0,Canceled
INN31264,2,0,Single,141,Online,0,0,0,Not_Canceled
INN31265,2,0,Single,12,Online,0,0,0,Not_Canceled
INN31266,2,1,In relation,16,Online,0,0,0,Not_Canceled
INN31267,2,0,Single,47,Online,0,0,0,Canceled
INN31268,2,0,Single,32,Online,0,0,0,Not_Canceled
INN31269,2,0,Single,230,Online,0,0,0,Canceled
INN31270,2,0,Single,82,Online,0,0,0,Canceled
INN31271,2,0,Single,305,Offline,0,0,0,Not_Canceled
INN31272,2,0,Single,279,Offline,0,0,0,Not_Canceled
INN31273,2,1,In relation,4,Online,0,0,0,Not_Canceled
INN31274,2,0,Single,73,Offline,0,0,0,Not_Canceled
INN31275,3,0,Single,216,Online,0,0,0,Not_Canceled
INN31276,2,0,Single,117,Online,0,0,0,Canceled
INN31277,2,0,Single,110,Offline,0,0,0,Not_Canceled
INN31278,2,2,In relation,2,Online,0,0,0,Not_Canceled
INN31279,2,0,Single,29,Online,0,0,0,Canceled
INN31280,2,0,Single,16,Online,0,0,0,Canceled
INN31281,2,2,In relation,89,Online,0,0,0,Not_Canceled
INN31282,1,0,Single,26,Online,0,0,0,Canceled
INN31283,1,0,Single,32,Offline,0,0,0,Not_Canceled
INN31284,2,0,Single,56,Offline,0,0,0,Canceled
INN31285,2,0,Single,10,Online,0,0,0,Not_Canceled
INN31286,2,0,Single,31,Online,0,0,0,Canceled
INN31287,2,0,Single,182,Online,0,0,0,Not_Canceled
INN31288,2,0,Single,320,Offline,0,0,0,Canceled
INN31289,1,0,Single,34,Online,0,0,0,Canceled
INN31290,2,0,Single,0,Offline,0,0,0,Canceled
INN31291,2,0,Single,50,Offline,0,0,0,Canceled
INN31292,2,0,Single,6,Online,0,0,0,Not_Canceled
INN31293,2,0,Single,39,Offline,0,0,0,Not_Canceled
INN31294,2,0,Single,80,Online,0,0,0,Canceled
INN31295,1,0,Single,13,Corporate,0,0,0,Canceled
INN31296,2,0,Single,418,Offline,0,0,0,Canceled
INN31297,2,0,Single,4,Offline,0,0,0,Canceled
INN31298,1,0,Single,188,Offline,0,0,0,Not_Canceled
INN31299,1,0,Single,4,Offline,0,0,0,Not_Canceled
INN31300,1,0,Single,0,Complementary,0,0,0,Canceled
INN31301,2,0,Single,95,Online,0,0,0,Canceled
INN31302,2,0,Single,179,Online,0,0,0,Not_Canceled
INN31303,2,0,Single,304,Offline,0,0,0,Not_Canceled
INN31304,2,2,In relation,1,Online,0,0,0,Not_Canceled
INN31305,2,0,Single,55,Online,0,0,0,Not_Canceled
INN31306,2,0,Single,37,Online,0,0,0,Not_Canceled
INN31307,2,0,Single,86,Offline,0,0,0,Not_Canceled
INN31308,2,1,In relation,14,Online,0,0,0,Not_Canceled
INN31309,1,0,Single,14,Online,0,0,0,Canceled
INN31310,3,0,Single,24,Online,0,0,0,Canceled
INN31311,1,0,Single,245,Offline,0,0,0,Not_Canceled
INN31312,2,0,Single,6,Online,0,0,0,Canceled
INN31313,3,0,Single,2,Online,0,0,0,Canceled
INN31314,1,0,Single,28,Online,0,0,0,Not_Canceled
INN31315,2,0,Single,51,Online,0,0,0,Canceled
INN31316,3,0,Single,198,Online,0,0,0,Not_Canceled
INN31317,2,0,Single,138,Online,0,0,0,Canceled
INN31318,1,0,Single,0,Offline,0,0,0,Not_Canceled
INN31319,1,0,Single,32,Online,0,0,0,Canceled
INN31320,2,0,Single,83,Online,0,0,0,Canceled
INN31321,2,0,Single,55,Online,0,0,0,Canceled
INN31322,1,0,Single,8,Corporate,0,0,0,Canceled
INN31323,2,0,Single,21,Online,0,0,0,Canceled
INN31324,2,0,Single,31,Online,0,0,0,Canceled
INN31325,2,0,Single,50,Online,0,0,0,Canceled
INN31326,2,0,Single,96,Online,0,0,0,Canceled
INN31327,2,0,Single,179,Online,0,0,0,Canceled
INN31328,1,0,Single,55,Online,0,0,0,Canceled
INN31329,2,0,Single,2,Online,0,0,0,Canceled
INN31330,2,0,Single,1,Online,0,0,0,Canceled
INN31331,1,0,Single,25,Online,0,0,0,Canceled
INN31332,2,0,Single,41,Online,0,0,0,Canceled
INN31333,1,0,Single,245,Offline,0,0,0,Canceled
INN31334,1,0,Single,85,Online,0,0,0,Canceled
INN31335,3,1,In relation,24,Online,0,0,0,Canceled
INN31336,2,0,Single,19,Corporate,0,0,0,Canceled
INN31337,1,0,Single,143,Offline,0,0,0,Not_Canceled
INN31338,1,0,Single,0,Online,0,0,0,Canceled
INN31339,2,0,Single,2,Online,0,0,0,Not_Canceled
INN31340,2,0,Single,0,Online,0,0,0,Canceled
INN31341,2,0,Single,93,Online,0,0,0,Canceled
INN31342,1,2,In relation,3,Complementary,0,0,0,Canceled
INN31343,2,0,Single,38,Online,0,0,0,Not_Canceled
INN31344,2,0,Single,103,Offline,0,0,0,Canceled
INN31345,2,0,Single,276,Offline,0,0,0,Canceled
INN31346,2,0,Single,7,Online,0,0,0,Canceled
INN31347,2,0,Single,18,Online,0,0,0,Not_Canceled
INN31348,3,0,Single,78,Online,0,0,0,Canceled
INN31349,1,0,Single,1,Offline,0,0,0,Canceled
INN31350,3,0,Single,107,Online,0,0,0,Canceled
INN31351,1,0,Single,116,Offline,0,0,0,Not_Canceled
INN31352,1,0,Single,15,Online,0,0,0,Canceled
INN31353,2,0,Single,0,Online,0,0,0,Canceled
INN31354,2,0,Single,43,Offline,0,0,0,Canceled
INN31355,1,0,Single,60,Online,0,0,0,Canceled
INN31356,2,1,In relation,38,Online,0,0,0,Not_Canceled
INN31357,2,0,Single,0,Complementary,0,0,0,Not_Canceled
INN31358,2,0,Single,130,Online,0,0,0,Canceled
INN31359,2,0,Single,338,Offline,0,0,0,Canceled
INN31360,3,0,Single,90,Online,0,0,0,Canceled
INN31361,2,0,Single,11,Offline,0,0,0,Canceled
INN31362,2,0,Single,1,Online,0,0,0,Canceled
INN31363,2,1,In relation,172,Online,0,0,0,Canceled
INN31364,2,0,Single,56,Offline,0,0,0,Canceled
INN31365,1,0,Single,3,Online,0,0,0,Canceled
INN31366,2,0,Single,34,Offline,0,0,0,Canceled
INN31367,1,0,Single,85,Online,0,0,0,Canceled
INN31368,2,0,Single,30,Online,0,0,0,Canceled
INN31369,2,0,Single,346,Offline,0,0,0,Canceled
INN31370,2,0,Single,104,Online,0,0,0,Canceled
INN31371,1,0,Single,5,Corporate,0,0,0,Canceled
INN31372,2,0,Single,28,Online,0,0,0,Canceled
INN31373,2,0,Single,247,Offline,0,0,0,Not_Canceled
INN31374,1,0,Single,0,Corporate,0,0,0,Canceled
INN31375,3,0,Single,7,Offline,0,0,0,Canceled
INN31376,1,0,Single,188,Offline,0,0,0,Canceled
INN31377,1,0,Single,4,Complementary,0,0,0,Canceled
INN31378,2,2,In relation,71,Online,0,0,0,Canceled
INN31379,2,2,In relation,34,Online,0,0,0,Canceled
INN31380,2,0,Single,36,Online,0,0,0,Canceled
INN31381,2,0,Single,171,Online,0,0,0,Canceled
INN31382,1,0,Single,103,Offline,0,0,0,Canceled
INN31383,2,0,Single,63,Online,0,0,0,Canceled
INN31384,1,0,Single,5,Corporate,0,0,0,Canceled
INN31385,2,0,Single,12,Online,0,0,0,Canceled
INN31386,2,0,Single,28,Online,0,0,0,Canceled
INN31387,2,0,Single,23,Online,0,0,0,Canceled
INN31388,2,0,Single,66,Online,0,0,0,Canceled
INN31389,1,0,Single,64,Corporate,0,0,0,Canceled
INN31390,2,0,Single,119,Offline,0,0,0,Canceled
INN31391,2,0,Single,238,Online,0,0,0,Not_Canceled
INN31392,1,0,Single,14,Offline,0,0,0,Canceled
INN31393,2,0,Single,230,Offline,0,0,0,Canceled
INN31394,2,0,Single,5,Online,0,0,0,Canceled
INN31395,2,2,In relation,113,Online,0,0,0,Canceled
INN31396,2,0,Single,37,Offline,0,0,0,Canceled
INN31397,2,0,Single,6,Online,0,0,0,Canceled
INN31398,2,2,In relation,213,Offline,0,0,0,Canceled
INN31399,1,0,Single,115,Offline,0,0,0,Canceled
INN31400,2,0,Single,305,Offline,0,0,0,Canceled
INN31401,2,0,Single,155,Offline,0,0,0,Canceled
INN31402,2,2,In relation,48,Online,0,0,0,Canceled
INN31403,2,0,Single,40,Offline,0,0,0,Canceled
INN31404,1,0,Single,6,Offline,0,0,0,Canceled
INN31405,2,0,Single,80,Offline,0,0,0,Canceled
INN31406,2,0,Single,2,Online,0,0,0,Canceled
INN31407,2,0,Single,9,Online,0,0,0,Canceled
INN31408,2,0,Single,54,Online,0,0,0,Canceled
INN31409,2,0,Single,256,Offline,0,0,0,Canceled
INN31410,2,2,In relation,151,Online,0,0,0,Canceled
INN31411,2,0,Single,72,Online,0,0,0,Canceled
INN31412,1,0,Single,116,Offline,0,0,0,Canceled
INN31413,2,0,Single,77,Online,0,0,0,Canceled
INN31414,2,0,Single,129,Online,0,0,0,Not_Canceled
INN31415,2,0,Single,35,Online,0,0,0,Canceled
INN31416,3,0,Single,110,Online,0,0,0,Canceled
INN31417,2,0,Single,88,Offline,0,0,0,Canceled
INN31418,2,0,Single,29,Online,0,0,0,Canceled
INN31419,2,0,Single,276,Offline,0,0,0,Canceled
INN31420,2,0,Single,265,Offline,0,0,0,Canceled
INN31421,2,0,Single,79,Online,0,0,0,Canceled
INN31422,2,0,Single,49,Online,0,0,0,Canceled
INN31423,3,0,Single,87,Online,0,0,0,Canceled
INN31424,1,0,Single,219,Offline,0,0,0,Canceled
INN31425,2,0,Single,281,Online,0,0,0,Not_Canceled
INN31426,2,0,Single,80,Online,0,0,0,Not_Canceled
INN31427,2,0,Single,19,Offline,0,0,0,Canceled
INN31428,2,0,Single,18,Online,0,0,0,Canceled
INN31429,1,0,Single,4,Offline,0,0,0,Canceled
INN31430,2,0,Single,133,Online,0,0,0,Canceled
INN31431,2,0,Single,87,Online,0,0,0,Canceled
INN31432,2,0,Single,44,Online,0,0,0,Canceled
INN31433,2,0,Single,35,Offline,0,0,0,Canceled
INN31434,2,1,In relation,1,Online,0,0,0,Canceled
INN31435,2,0,Single,193,Offline,0,0,0,Canceled
INN31436,2,0,Single,304,Offline,0,0,0,Canceled
INN31437,1,0,Single,18,Corporate,0,0,0,Canceled
INN31438,2,0,Single,26,Online,0,0,0,Canceled
INN31439,2,0,Single,30,Offline,0,0,0,Canceled
INN31440,3,0,Single,11,Online,0,0,0,Not_Canceled
INN31441,1,0,Single,280,Offline,0,0,0,Canceled
INN31442,2,0,Single,213,Online,0,0,0,Canceled
INN31443,2,0,Single,117,Online,0,0,0,Canceled
INN31444,2,0,Single,186,Online,0,0,0,Canceled
INN31445,2,0,Single,267,Offline,0,0,0,Canceled
INN31446,2,0,Single,46,Online,0,0,0,Canceled
INN31447,2,0,Single,18,Online,0,0,0,Canceled
INN31448,2,0,Single,148,Online,0,0,0,Canceled
INN31449,2,0,Single,268,Online,0,0,0,Canceled
INN31450,1,0,Single,151,Offline,0,0,0,Canceled
INN31451,2,0,Single,98,Offline,0,0,0,Canceled
INN31452,2,0,Single,191,Online,0,0,0,Canceled
INN31453,2,0,Single,144,Online,0,0,0,Canceled
INN31454,3,0,Single,104,Online,0,0,0,Canceled
INN31455,2,0,Single,42,Online,0,0,0,Canceled
INN31456,2,0,Single,88,Online,0,0,0,Not_Canceled
INN31457,2,0,Single,195,Offline,0,0,0,Canceled
INN31458,2,0,Single,302,Offline,0,0,0,Canceled
INN31459,1,0,Single,8,Corporate,0,0,0,Canceled
INN31460,3,0,Single,1,Offline,0,0,0,Canceled
INN31461,2,0,Single,156,Online,0,0,0,Canceled
INN31462,2,0,Single,81,Online,0,0,0,Canceled
INN31463,2,0,Single,33,Online,0,0,0,Canceled
INN31464,2,0,Single,54,Online,0,0,0,Canceled
INN31465,1,0,Single,336,Offline,0,0,0,Canceled
INN31466,2,0,Single,18,Online,0,0,0,Canceled
INN31467,2,0,Single,47,Online,0,0,0,Canceled
INN31468,2,0,Single,35,Online,0,0,0,Canceled
INN31469,1,0,Single,7,Offline,0,0,0,Canceled
INN31470,2,2,In relation,13,Online,0,0,0,Canceled
INN31471,3,0,Single,39,Online,0,0,0,Canceled
INN31472,2,0,Single,68,Offline,0,0,0,Canceled
INN31473,2,0,Single,196,Online,0,0,0,Canceled
INN31474,2,0,Single,309,Offline,0,0,0,Canceled
INN31475,2,0,Single,253,Online,0,0,0,Canceled
INN31476,2,0,Single,59,Online,0,0,0,Canceled
